synthetic_id,year_available,address,price,area,rooms,neighbourhood,floors,elevator,lat,lon
2022-2056,2022,"Ronda Pare Maria Claret, 31",1115,92,3,Eixample,5,True,41.979654274106316,2.8176803778158432
2022-2057,2022,"Calle Barcelona, 51",3440,179,4,Eixample,1,False,41.96527375381797,2.812644203102876
2022-2058,2022,"Calle de Sant Agustí, 7",970,84,1,Migdia Casernes,4,True,41.92411554720601,2.7640102118565855
2022-2059,2022,"Calle de Sant Agustí, 74",1210,84,2,Migdia Casernes,4,False,41.92395215426394,2.764206673756467
2022-2060,2022,"Migdia Casernes, 52",1070,114,4,,5,True,41.92390425380042,2.7646033871415447
2022-2061,2022,"Calle dels Calderers, 5",1200,90,2,Barri Vell,1,False,41.987607041664454,2.824361854286534
2022-2062,2022,"Ronda Ferran Puig, 24",1055,89,3,Devesa,4,True,41.98513863430598,2.817030443997356
2022-2063,2022,"Calle de Santa Eugènia, 75",1660,64,2,Devesa,4,True,39.622516255128325,2.836297370272779
2022-2064,2022,"Calle de Pedret, 46",1610,48,2,Montjuïc,1,True,41.99108969896756,2.8260212679257637
2022-2065,2022,"CL Carme, 46",960,70,2,Carme-Vistalegre,6,True,41.97513107417409,2.8253126199750085
2022-2066,2022,"Calle de la Font de la Teula, 10",1865,142,3,Fontajau-Domeny,1,True,41.99208550864111,2.8056829448062466
2022-2067,2022,"Avenida de Sant Francesc, 79",1845,68,2,Barri Vell,1,True,41.982621140388495,2.8213297607390255
2022-2068,2022,"Barri Vell, 22",1775,75,2,,1,False,41.984464642421116,2.8250002153114964
2022-2069,2022,"Calle Andalusia, 28",1645,80,2,Talaia - Germans Sabat,0,True,41.99387912219298,2.808386044056989
2022-2070,2022,"Calle Bisbe Lorenzana, 80",2980,81,1,Eixample,1,True,41.97781673498881,2.821426205334203
2022-2071,2022,"Calle Barcelona, 36",2250,95,3,Eixample,5,True,41.97877837026227,2.8176012959463925
2022-2072,2022,"Calle de Portlligat, 75",975,72,3,Pont Major-Pedret,2,True,42.10595396940008,3.1371819081889436
2022-2073,2022,"Calle de Santa Eugènia, 29",1280,117,2,Devesa,1,True,39.62265602091281,2.836422492170049
2022-2074,2022,"Calle del Carme, 41",1155,115,3,Carme-Vistalegre,3,True,41.537304347342435,1.6595788099509372
2022-2075,2022,"Calle del Riu Terri, 57",1505,258,4,Migdia Casernes,1,True,41.924064657279864,2.764105899534558
2022-2076,2022,"Calle de Portlligat, 57",1110,64,3,Pont Major-Pedret,2,True,42.10606124232367,3.1369669854374487
2022-2077,2022,"Eixample, 78",1425,57,2,,2,True,41.979745051084116,2.81823704936172
2022-2078,2022,"Avenida de Lluís Pericot, 17",1290,136,4,Montilivi-Pericot,1,True,41.969573930812075,2.824223594058298
2022-2079,2022,"Avenida de Sant Narcís, 12",1675,125,4,Sant Narcís,5,True,41.97850019698841,2.8142263762533792
2022-2080,2022,"Avenida de Sant Narcís, 9",1555,130,3,Sant Narcís,5,True,41.978222260492544,2.8140857185095114
2022-2081,2022,"Calle de Santa Eugènia, 74",1340,109,2,Devesa,1,True,39.62249265243652,2.836125841701552
2022-2082,2022,"Calle de Sant Agustí, 40",1105,77,2,Migdia Casernes,4,True,41.923489769494196,2.763973637966779
2022-2083,2022,"Calle Barcelona, 80",3040,200,4,Eixample,1,False,41.965372356077026,2.8124987333615343
2022-2084,2022,"Montjuïc, 33",2225,328,4,,1,False,41.99482336867058,2.831389708329174
2022-2085,2022,"Calle Figuerola, 74",1790,64,3,Devesa,3,True,41.984691237991626,2.819701471829435
2022-2086,2022,"Calle Bisbe Lorenzana, 69",2885,94,2,Eixample,1,True,41.97887574412897,2.820481527639624
2022-2087,2022,"Calle Doctor Pascual i Prats, 69",690,42,1,Carme-Vistalegre,1,False,41.97674758472384,2.824137065181982
2022-2088,2022,"Avenida de Lluís Pericot, 48",1255,124,4,Montilivi-Pericot,1,True,41.969462882894206,2.8237730699360917
2022-2089,2022,"Rotonda de la Devesa, 25",1545,85,3,Devesa,1,True,42.250342780484644,2.940965619305747
2022-2090,2022,"Calle Figuerola, 59",1455,104,3,Devesa,3,True,41.98546180507623,2.820378252513912
2022-2091,2022,"Calle Andalusia, 58",1555,70,2,Talaia - Germans Sabat,1,False,41.99455881312475,2.8080400260274767
2022-2092,2022,"Pont Major-Pedret, 29",1625,82,3,,3,True,42.32466988350998,3.0894893363265963
2022-2093,2022,"Barri Vell, 30",595,62,2,,4,False,41.98370296073529,2.8245564062897928
2022-2094,2022,"Gran Via de Jaume I, 23",785,69,2,Eixample,1,True,41.98298307957418,2.8196008026546533
2022-2095,2022,"Calle de les Ferreries Velles, 39",1420,86,4,Barri Vell,1,True,41.98437074948488,2.8254116059110728
2022-2096,2022,"Gran Via de Jaume I, 80",920,75,2,Eixample,0,True,41.98289058350841,2.8197765134652615
2022-2097,2022,"Migdia Casernes, 64",795,57,2,,4,True,41.92405880531843,2.764513627843644
2022-2098,2022,"Calle de Santiago, 39",1575,80,2,Migdia Casernes,1,True,41.9687078816006,2.8155387690482927
2022-2099,2022,"Travesía de la Creu, 41",1410,85,2,Eixample,0,True,41.975662456540675,2.8217639352039545
2022-2100,2022,"Barri Vell, 58",1370,85,1,,1,True,41.98442020273957,2.8251350821504255
2022-2101,2022,"Eixample, 59",1690,44,2,,3,True,41.97960324539395,2.817896616969989
2022-2102,2022,"Carme-Vistalegre, 26",1240,135,3,,3,True,41.97541299568788,2.8252545014861394
2022-2103,2022,"CL Carme, 55",990,68,2,Carme-Vistalegre,7,False,41.975304722377146,2.824965968933173
2022-2104,2022,"Calle dels Ciutadans, 6",1175,131,4,Barri Vell,3,True,41.983722558285024,2.825800130284669
2022-2105,2022,"Calle Andalusia, 33",1620,54,2,Talaia - Germans Sabat,1,False,41.99393561671465,2.8082576782609414
2022-2106,2022,"Barri Vell, 28",1810,74,3,,3,False,41.983914862940246,2.8244853120576496
2022-2107,2022,"Calle de les Ferreries Velles, 39",1050,93,3,Barri Vell,0,True,41.98418195183694,2.824986158448304
2022-2108,2022,"Calle Andalusia, 61",1510,75,1,Talaia - Germans Sabat,1,False,41.994318048892275,2.808269889947543
2022-2109,2022,"Calle Barcelona, 42",2870,209,4,Eixample,1,True,41.965664380700154,2.812010554828648
2022-2110,2022,"Carme-Vistalegre, 27",3525,141,4,,1,True,41.97539147261059,2.82462709203977
2022-2111,2022,"Oriol Martorell, 14",1215,139,4,Migdia Casernes,3,True,41.92393842995379,2.7641667166825723
2022-2112,2022,"Calle Migdia, 64",2585,89,3,Migdia Casernes,2,True,41.933829278860586,2.801657678185513
2022-2113,2022,"Calle dels Calderers, 68",1000,50,1,Barri Vell,6,True,41.98715107107068,2.824633659849702
2022-2114,2022,"Fontajau-Domeny, 31",1010,83,3,,7,True,41.9925539283978,2.7886605122179153
2022-2115,2022,"Eixample, 10",2805,102,2,,5,True,41.98008993224141,2.8188818678936913
2022-2116,2022,"Calle Nou, 58",1375,77,2,Barri Vell,0,False,41.9839603264589,2.825228238943278
2022-2117,2022,"Devesa, 13",1140,101,2,,4,True,42.0502226370216,3.1921744633606717
2022-2118,2022,"CL Cardenal Margarit, 34",1060,57,3,Eixample,4,True,41.97733905798329,2.8211618279667574
2022-2119,2022,"Migdia Casernes, 56",1210,144,3,,6,True,41.92397563029071,2.7643294173528226
2022-2120,2022,"Calle Barcelona, 23",990,117,3,Eixample,5,True,41.96554231661821,2.812887179146399
2022-2121,2022,"Barri Vell, 42",1585,77,3,,3,False,41.98463143067768,2.8241520401188014
2022-2122,2022,"Calle Jocs Olímpics de Barcelona, 52",1160,91,3,Palau,1,True,41.95857077292435,2.820256521813927
2022-2123,2022,"Calle de Santa Eugènia, 42",1270,72,3,Eixample,2,False,41.97823906955528,2.8096738255201434
2022-2124,2022,"Calle Bonastruc de Porta, 61",1210,104,3,Devesa,1,False,41.98453686821869,2.8190490472650582
2022-2125,2022,"Calle Barcelona, 47",1415,128,4,Eixample,5,True,41.96533602674105,2.812214302763411
2022-2126,2022,"Calle Emili Grahit, 9",2650,172,4,Eixample,5,False,41.97342863178423,2.830409048448258
2022-2127,2022,"Eixample, 40",3340,125,3,,3,True,41.98044008256975,2.818515987701245
2022-2128,2022,"Calle Can Cases, 23",5910,211,5,Talaia - Germans Sabat,1,True,41.97930759481917,2.8202286183807446
2022-2129,2022,"Barri Vell, 13",1505,85,2,,1,True,41.983997835957645,2.824831632430348
2022-2130,2022,"Calle de Sant Joan Baptista la Salle, 80",935,59,3,Eixample,1,True,41.97784901184604,2.820234953647304
2022-2131,2022,"Barri Vell, 68",1055,92,3,,2,True,41.983977362513755,2.824834828062455
2022-2132,2022,"Calle Andalusia, 62",1495,64,2,Talaia - Germans Sabat,2,True,41.99435342369722,2.809169550747113
2022-2133,2022,"Gran Via de Jaume I, 33",830,83,3,Eixample,1,True,41.98293368499431,2.8198799125961065
2022-2134,2022,"Carme-Vistalegre, 46",2230,53,2,,1,True,41.97579181695853,2.8248165043650095
2022-2135,2022,"Montjuïc, 12",1520,138,4,,3,True,41.99512173874285,2.831677530666481
2022-2136,2022,"Plaza europa, 49",1715,119,4,Sant Narcís,5,True,41.97387885689763,2.8101603827403188
2022-2137,2022,"Calle Jaume Marquès i Casanovas, 60",1105,99,3,Migdia Casernes,1,False,41.97055466697217,2.822810919648138
2022-2138,2022,"Carme-Vistalegre, 77",2545,132,3,,5,True,41.975695962288945,2.825384703734369
2022-2139,2022,"Calle Barcelona, 37",1180,116,3,Eixample,5,True,41.965691062074335,2.812861759555109
2022-2140,2022,"Calle Juli Garreta, 3",1145,76,2,Eixample,5,True,41.97881975219008,2.819243693583751
2022-2141,2022,"Barri Vell, 71",1425,83,1,,1,True,41.98417352863111,2.8249299782501316
2022-2142,2022,"Calle de les Ferreries Velles, 62",1195,76,3,Barri Vell,1,True,41.98380217497293,2.8253846634648623
2022-2143,2022,"Calle de Pedret, 9",1415,61,2,Barri Vell,3,False,41.99096204208007,2.826087573574615
2022-2144,2022,"Calle Andalusia, 33",1425,66,2,Talaia - Germans Sabat,1,True,41.99425155993194,2.8086500685822755
2022-2145,2022,"Calle Barcelona, 1",1425,151,3,Eixample,1,True,41.96550452742429,2.812188025964294
2022-2146,2022,"Montseny, 21",1020,97,3,Santa Eugenia,4,False,41.97552367883112,2.8051867271632114
2022-2147,2022,"Barri Vell, 70",2370,109,3,,2,False,41.98425207869345,2.825056226320206
2022-2148,2022,"Calle Andalusia, 2",1305,79,2,Talaia - Germans Sabat,1,False,41.99416528246853,2.808588207371098
2022-2149,2022,"Barri Vell, 2",1180,87,3,,3,True,41.98465832716332,2.8246269148805747
2022-2150,2022,"Calle Andalusia, 12",1495,51,1,Talaia - Germans Sabat,1,True,41.99430293353882,2.808567344417876
2022-2151,2022,"Calle de Santiago, 62",1470,59,2,Migdia Casernes,0,True,41.969178100602306,2.8157722704479693
2022-2152,2022,"Migdia Casernes, 36",1240,158,3,,5,True,41.92357501066606,2.764223977780542
2022-2153,2022,"Calle del Carme, 44",1470,84,2,Carme-Vistalegre,3,True,41.53747702274747,1.6602299164073504
2022-2154,2022,"Ronda Ferran Puig, 47",1440,105,4,Devesa,5,True,41.9844992817517,2.816941282333804
2022-2155,2022,"Rda. de San Antonio María Claret, 72",1255,49,1,Eixample,1,False,41.88798581851535,2.7410975776536737
2022-2156,2022,"Devesa, 44",1310,73,2,,5,True,42.050565412531846,3.1911383607229737
2022-2157,2022,"Avenida de Sant Francesc, 18",1675,98,2,Barri Vell,1,True,41.98242705904978,2.8214870371496974
2022-2158,2022,"Eixample, 58",2470,107,3,,1,True,41.979782945907914,2.818470701196874
2022-2159,2022,"Calle del Riu Güell, 7",995,91,2,Devesa,3,True,41.98142842293195,2.8132263990173607
2022-2160,2022,"Calle Figuerola, 33",1640,108,2,Devesa,3,True,41.98515128917005,2.8200519429091204
2022-2161,2022,"Barri Vell, 60",1410,84,2,,1,True,41.98451727065106,2.8246325986009455
2022-2162,2022,"Travesía de la Creu, 47",1020,83,2,Eixample,1,True,41.97606340200648,2.821767815111841
2022-2163,2022,"Montilivi-Pericot, 69",2380,215,4,,1,True,41.9737114960209,2.8271736372331993
2022-2164,2022,"Calle de les Ballesteries, 61",1035,44,1,Barri Vell,1,False,41.98589330298617,2.8246074540500374
2022-2165,2022,"Plaza del Vi, 66",1035,113,2,Barri Vell,5,False,41.98231365250138,2.824652298297983
2022-2166,2022,"Montilivi-Pericot, 24",2355,244,4,,1,True,41.97359005767034,2.8267866304972555
2022-2167,2022,"Travesía de la Creu, 11",1160,107,2,Eixample,1,True,41.9757769188707,2.8213129783861017
2022-2168,2022,"Barri Vell, 14",585,58,3,,4,False,41.984172945583545,2.824900241789383
2022-2169,2022,"Plaza del Vi, 21",1430,92,3,Barri Vell,4,False,41.982927882968916,2.824575538775639
2022-2170,2022,"Calle de les Ballesteries, 62",1125,80,1,Barri Vell,4,False,41.98544560129465,2.8249733115169477
2022-2171,2022,"Avenida de Sant Narcís, 61",1825,111,4,Sant Narcís,5,True,41.97845849620522,2.8140017709555116
2022-2172,2022,"Calle Barcelona, 79",3005,206,4,Eixample,2,True,41.96559842440409,2.8124248805834324
2022-2173,2022,"Montjuïc, 76",1305,133,4,,2,True,41.9941667897072,2.83171396941204
2022-2174,2022,"Plaza Sant Pere, 27",1300,75,2,Barri Vell,2,False,41.98983968415057,2.8255045425536722
2022-2175,2022,"Calle Can Cases, 11",5610,216,5,Talaia - Germans Sabat,1,True,41.97936614072556,2.8195200980648774
2022-2176,2022,"Calle del Riu Güell, 58",2030,174,2,Devesa,3,True,41.985358334971366,2.819372695821095
2022-2177,2022,"Carme-Vistalegre, 47",2540,114,3,,1,True,41.97518976382972,2.8247964115190864
2022-2178,2022,"Eixample, 1",4000,139,3,,4,True,41.97980064082139,2.8185546396000642
2022-2179,2022,"Calle de Sant Agustí, 78",1125,60,2,Migdia Casernes,4,True,41.97085481407999,2.8209930947826476
2022-2180,2022,"Calle Migdia, 14",1115,113,1,Migdia Casernes,3,True,41.9545361662619,2.793014407088799
2023-2181,2023,"Calle de Fontajau, 48",1145,58,3,Fontajau-Domeny,0,False,41.991515698251796,2.8160370811165008
2023-2182,2023,"Plaza d'Europa, 43",2225,127,4,Sant Narcís,3,False,41.975644739558206,2.81400320207063
2023-2183,2023,"Barri Vell, 70",1780,97,3,,1,True,41.98359151100249,2.8247928669827
2023-2184,2023,"Abeuradors, 12",755,56,2,Barri Vell,2,True,41.984141773474825,2.8244869883951513
2023-2185,2023,"Calle de Sant Agustí, 35",1185,64,2,Migdia Casernes,4,True,41.97015105451174,2.8206836448147303
2023-2186,2023,"Eixample, 39",2685,79,4,,2,True,41.97959946906553,2.8188442027205807
2023-2187,2023,"Barri Vell, 14",1550,58,1,,4,True,41.98436664580992,2.8248304248702207
2023-2188,2023,"Eixample, 71",1380,113,3,,1,True,41.98013223762211,2.818549121627041
2023-2189,2023,"Plaza de Sant Pere, 25",1260,65,2,Barri Vell,2,True,41.989391283621686,2.8253628787740332
2023-2190,2023,"Calle Bisbe Lorenzana, 17",2575,78,2,Eixample,1,True,41.97847794661041,2.8209878922940512
2023-2191,2023,"Calle de les Ferreries Velles, 76",1235,106,3,Barri Vell,1,True,41.9839721608875,2.8243360619897913
2023-2192,2023,"Devesa, 7",1040,94,2,,5,True,42.05084907217925,3.191407000413576
2023-2193,2023,"Barri Vell, 54",1300,68,3,,1,True,41.9844779208071,2.82488985654155
2023-2194,2023,"Barri Vell, 17",1365,95,2,,1,True,41.98450405404783,2.824819598793456
2023-2195,2023,"Calle de Joan Maragall, 49",1020,125,4,Eixample,1,True,41.97790492741662,2.820633422564356
2023-2196,2023,"Eixample, 5",2840,152,3,,3,True,41.97957219751996,2.8188865884007566
2023-2197,2023,"Ronda Ferran Puig, 40",1595,129,3,Devesa,3,True,41.98504927688342,2.8174577061704755
2023-2198,2023,"Calle Migdia, 23",1310,132,4,Migdia Casernes,1,True,41.93283823188596,2.801804167782103
2023-2199,2023,"Migdia Casernes, 50",685,56,2,,3,True,41.92349129467139,2.764401758000969
2023-2200,2023,"Carme-Vistalegre, 73",2565,47,2,,1,True,41.975473128961184,2.8251974086881915
2023-2201,2023,"Calle Nou, 80",1365,61,2,Barri Vell,0,True,41.98388499215387,2.82528543584913
2023-2202,2023,"Plaza Sant Pere, 22",1380,78,2,Barri Vell,1,False,41.98937820392531,2.8257368558027336
2023-2203,2023,"Pont Major-Pedret, 59",2435,79,3,,2,True,42.32526475571267,3.089217544875622
2023-2204,2023,"Canigó, 16",2390,98,1,Barri Vell,1,True,41.981267856462225,2.826939394593666
2023-2205,2023,"Calle de Santa Eugènia, 80",1765,83,2,Devesa,4,True,39.62288977653812,2.8359965547110266
2023-2206,2023,"Migdia Casernes, 27",1585,141,3,,5,True,41.92423497692124,2.764141721765518
2023-2207,2023,"Calle Andalusia, 67",1560,52,2,Talaia - Germans Sabat,1,True,41.99429572271971,2.8085374411042325
2023-2208,2023,"Calle de les Ferreries Velles, 23",1710,93,3,Barri Vell,2,True,41.984498683047704,2.8251687706448547
2023-2209,2023,"Calle del Carme, 50",1690,67,2,Carme-Vistalegre,1,True,41.53723376340539,1.6594996718395307
2023-2210,2023,"Avenida de Lluís Pericot, 17",1035,115,4,Montilivi-Pericot,0,True,41.96905934499103,2.824245614810372
2023-2211,2023,"Talaia - Germans Sabat, 38",1745,103,2,,1,True,42.02278840772253,3.0111792384327662
2023-2212,2023,"Talaia - Germans Sabat, 70",1595,86,3,,0,True,42.02261448397748,3.0113839992477422
2023-2213,2023,"Montilivi-Pericot, 60",2235,306,4,,0,True,41.97362092482346,2.827003841710463
2023-2214,2023,"CL Carme, 47",770,86,2,Carme-Vistalegre,6,True,41.97526206157148,2.8249426769369745
2023-2215,2023,"Migdia Casernes, 16",1415,103,3,,5,True,41.924103453465825,2.7641776151884687
2023-2216,2023,"Eixample, 20",1520,99,3,,2,False,41.98021111151429,2.8186600822922476
2023-2217,2023,"Fontajau-Domeny, 63",1150,99,3,,7,True,41.992486481502795,2.789528981488787
2023-2218,2023,"Travesía de la Creu, 72",1400,87,3,Eixample,1,True,41.975492584956946,2.8209992462149476
2023-2219,2023,"CL Cardenal Margarit, 15",960,62,3,Eixample,5,True,41.97694666617184,2.82106598231015
2023-2220,2023,"Calle Bisbe Lorenzana, 20",2155,62,2,Eixample,1,True,41.978661629141385,2.820539779942532
2023-2221,2023,"Eixample, 55",1450,118,3,,1,True,41.980010884016934,2.817857134475971
2023-2222,2023,"Calle Mare de Déu del Remei, 5",1125,87,3,Sant Narcís,3,True,41.976955939633186,2.812520229000575
2023-2223,2023,"Calle de la Cort Reial, 51",1085,80,3,Barri Vell,2,True,41.984667771691534,2.8250554313410094
2023-2224,2023,"Pujada de la Catedral, 51",845,48,1,Barri Vell,2,False,41.98735627726031,2.8259416833295203
2023-2225,2023,"Barri Vell, 52",985,115,3,,3,True,41.98460691470604,2.8247655959977997
2023-2226,2023,"Talaia - Germans Sabat, 36",1365,91,2,,1,True,42.023370734358984,3.0113021166193845
2023-2227,2023,"Calle de Cristòfol Grober, 41",610,46,1,Barri Vell,1,True,41.983394838033725,2.8204588166037294
2023-2228,2023,"Calle de les Ballesteries, 59",1050,46,1,Barri Vell,1,False,41.986606718062355,2.8247852844726404
2023-2229,2023,"Plaza Poeta Marquina, 8",1540,111,3,Eixample,5,True,41.9809118637159,2.8182487430418726
2023-2230,2023,"Eixample, 54",1255,113,3,,1,True,41.98037068211714,2.818410543079943
2023-2231,2023,"Calle Auriga, 33",1275,107,2,Barri Vell,1,True,41.9822143219296,2.825053772315487
2023-2232,2023,"Eixample, 61",1400,62,2,,2,True,41.98002490112728,2.8182266693561795
2023-2233,2023,"Calle Migdia, 43",2400,98,3,Migdia Casernes,2,True,41.93339833164567,2.8018524842866706
2023-2234,2023,"Fontajau-Domeny, 60",870,91,4,,7,False,41.99242473660713,2.789050076675985
2023-2235,2023,"Barri Vell, 5",810,139,3,,2,True,41.98452464075317,2.825240317301015
2023-2236,2023,"Calle Auriga, 50",1945,100,3,Barri Vell,1,True,41.98258245466695,2.825069476120892
2023-2237,2023,"Eixample, 20",2050,115,3,,1,True,41.979869896244686,2.8176621831068696
2023-2238,2023,"Calle Andalusia, 33",1440,47,1,Talaia - Germans Sabat,1,True,41.99351259144586,2.8087194686848744
2023-2239,2023,"Calle de Sant Agustí, 58",1025,85,3,Migdia Casernes,5,True,41.970507133912314,2.8204230323215405
2023-2240,2023,"Calle Andalusia, 12",1445,58,2,Talaia - Germans Sabat,1,False,41.9941023628508,2.8082507775513283
2023-2241,2023,"Rotonda de la Devesa, 10",1335,74,3,Devesa,1,True,42.25039589066338,2.9410568770700847
2023-2242,2023,"Plaza d'Europa, 61",1710,132,5,Sant Narcís,4,True,41.97621153897966,2.8149013141439903
2023-2243,2023,"Barri Vell, 66",1890,93,3,,1,True,41.98414702524229,2.8246404986756777
2023-2244,2023,"Barri Vell, 17",1145,84,4,,5,True,41.98496490977315,2.8250199952600514
2023-2245,2023,"Barri Vell, 77",1580,51,1,,4,True,41.98409194436727,2.8250077711943846
2023-2246,2023,"Calle Bisbe Lorenzana, 15",1775,70,1,Eixample,2,True,41.97886087487699,2.8205233072608
2023-2247,2023,"Calle dels Calderers, 18",1165,96,2,Barri Vell,0,False,41.9870941304528,2.824499447681707
2023-2248,2023,"Calle Bonastruc de Porta, 78",1555,106,3,Devesa,1,False,41.98487451193982,2.8191042465065816
2023-2249,2023,"Calle del Carme, 38",725,51,2,Carme-Vistalegre,3,True,41.53714159151534,1.6598323787158904
2023-2250,2023,"Abeuradors, 69",780,48,2,Barri Vell,2,True,41.9835685506014,2.8242541370992402
2023-2251,2023,"Plaza del Vi, 35",1645,114,2,Barri Vell,4,False,41.983445440175856,2.824653778305449
2023-2252,2023,"Carme-Vistalegre, 49",1035,125,3,,3,False,41.97518312252919,2.8248198107379023
2023-2253,2023,"Avenida de Sant Francesc, 12",1885,87,2,Barri Vell,1,True,41.98225435242846,2.821316989881861
2023-2254,2023,"Calle de Cristòfol Grober, 18",540,49,1,Barri Vell,1,True,41.984012491447594,2.821294376679951
2023-2255,2023,"Eixample, 76",1750,126,3,,1,True,41.979816582145304,2.8189828463234115
2023-2256,2023,"Rotonda de la Devesa, 57",1375,79,2,Devesa,2,True,42.24980789139515,2.9418913268551474
2023-2257,2023,"Calle Auriga, 17",1570,82,3,Barri Vell,1,True,41.98244750039009,2.825089184118733
2023-2258,2023,"Eixample, 45",1650,148,4,,5,True,41.97983063531643,2.8184459682057943
2023-2259,2023,"Calle de Sant Agustí, 60",1105,71,2,Migdia Casernes,4,True,41.9705099974812,2.82098043395224
2023-2260,2023,"Calle Saragossa, 32",1630,180,5,Migdia Casernes,1,False,41.92363016703301,2.764055468859194
2023-2261,2023,"Plaza d'Europa, 70",1520,132,4,Sant Narcís,5,True,41.97569067040455,2.8145710039753133
2023-2262,2023,"Calle Barcelona, 16",1485,120,3,Eixample,5,True,41.96520964797877,2.811941252252225
2023-2263,2023,"Calle de Sant Joan Baptista la Salle, 6",1760,101,2,Eixample,7,True,41.97723682816074,2.820799362889513
2023-2264,2023,"Pujada de la Catedral, 65",1165,68,1,Barri Vell,2,True,41.98679778854229,2.8262311628600933
2023-2265,2023,"Barri Vell, 55",1205,96,3,,5,True,41.98449580942662,2.824533550791759
2023-2266,2023,"Barri Vell, 80",1180,92,3,,2,True,41.983769777715764,2.825170511421295
2023-2267,2023,"Barri Vell, 21",1625,75,2,,1,False,41.98426887354607,2.8252289326768647
2023-2268,2023,"Montjuïc, 19",1415,133,4,,3,True,41.995034992980834,2.8314278147517173
2023-2269,2023,"Calle de les Ballesteries, 26",1385,49,1,Barri Vell,1,True,41.986480753364916,2.82452121868017
2023-2270,2023,"Calle Jocs Olímpics de Barcelona, 42",1150,108,3,Palau,1,True,41.95875760127896,2.82068936448257
2023-2271,2023,"Calle Migdia, 79",1180,89,1,Migdia Casernes,2,True,41.95433122866419,2.7929992385298643
2023-2272,2023,"Calle del Riu Güell, 19",945,69,2,Devesa,2,True,41.98144200588817,2.81336079853398
2023-2273,2023,"Eixample, 52",1955,123,3,,0,True,41.9800116658246,2.8183487139889514
2023-2274,2023,"Calle Auriga, 55",1420,83,3,Barri Vell,0,True,41.982174762005684,2.825774704055739
2023-2275,2023,"Pont Major-Pedret, 43",2150,69,2,,2,True,42.32479768904069,3.089420905962835
2023-2276,2023,"Calle Isabel la Catòlica, 1",1325,89,3,Carme-Vistalegre,3,True,41.56661700516373,1.641073265997768
2023-2277,2023,"Avenida de Lluís Pericot, 31",1190,121,4,Montilivi-Pericot,2,True,41.96916748522884,2.8240001160015167
2023-2278,2023,"Calle de Sant Agustí, 9",895,77,2,Migdia Casernes,4,True,41.97116031291803,2.8209763439816897
2023-2279,2023,"Calle de la Força, 51",1585,103,2,Barri Vell,3,True,41.985610614280056,2.8246209467813204
2023-2280,2023,"Calle de Sant Joan Baptista la Salle, 6",1785,116,2,Eixample,6,True,41.977496249689295,2.820611300151597
2023-2281,2023,"Calle Migdia, 75",960,116,1,Migdia Casernes,1,True,41.95449938911358,2.792601776269398
2023-2282,2023,"Carme-Vistalegre, 78",1055,133,3,,3,True,41.975462610657566,2.825604923621031
2023-2283,2023,"Calle Riu Ser, 26",1980,223,4,Migdia Casernes,5,True,41.92366259157278,2.764147027207432
2023-2284,2023,"Barri Vell, 19",1515,58,1,,4,True,41.98443050442494,2.825442822296645
2023-2285,2023,"Calle Andalusia, 35",1595,53,1,Talaia - Germans Sabat,1,True,41.9942201799698,2.808656056873459
2023-2286,2023,"Calle Bisbe Lorenzana, 23",1785,78,1,Eixample,1,True,41.978453431603924,2.8204293031519843
2023-2287,2023,"Eixample, 25",3285,145,3,,3,True,41.97967555950108,2.8180891004278874
2023-2288,2023,"Calle de Joan Maragall, 33",3310,127,3,Eixample,2,True,41.97798811326596,2.821040007151776
2023-2289,2023,"Eixample, 68",1255,145,2,,0,False,41.98001040592465,2.818903469070127
2023-2290,2023,"Avenida de Lluís Pericot, 30",1305,129,4,Montilivi-Pericot,2,True,41.96882383877655,2.8239700353162034
2023-2291,2023,"Calle Barcelona, 26",2060,105,3,Eixample,4,True,41.97870405395681,2.817961575651447
2023-2292,2023,"Oriol Martorell, 10",1410,159,4,Migdia Casernes,3,True,41.92392369601798,2.7640829624911114
2023-2293,2023,"Plaza Poeta Marquina, 35",1445,105,3,Eixample,5,True,41.98076325845425,2.8183775168814367
2023-2294,2023,"Calle de Santa Eugènia, 16",1405,118,2,Devesa,2,True,39.62246142652325,2.836607817706148
2023-2295,2023,"Calle de Pedret, 73",1785,48,2,Barri Vell,4,False,41.99102908274932,2.8262435528407437
2023-2296,2023,"Calle Barcelona, 75",1805,108,3,Eixample,4,True,41.978727770060836,2.8181279294958768
2023-2297,2023,"Calle Andalusia, 52",1480,55,1,Talaia - Germans Sabat,2,True,41.99454237753882,2.8080620189985197
2023-2298,2023,"Calle Migdia, 36",1065,108,4,Migdia Casernes,1,True,41.93364368562194,2.8016165139314197
2023-2299,2023,"CL Cardenal Margarit, 37",965,67,3,Eixample,4,True,41.97608400154238,2.8215732551499317
2023-2300,2023,"Carme-Vistalegre, 22",2220,38,2,,1,True,41.97615451238414,2.8250714999508766
2023-2301,2023,"Eixample, 7",1490,151,2,,1,True,41.97963728947694,2.818456405485851
2023-2302,2023,"Calle Juli Garreta, 77",1230,61,2,Eixample,5,True,41.97853037009253,2.8191470349500407
2023-2303,2023,"Plaza Poeta Marquina, 6",1600,111,3,Eixample,5,True,41.98086289302649,2.8180665921568124
2023-2304,2023,"Eixample, 48",1775,118,3,,3,True,41.980264227883374,2.818803496165859
2023-2305,2023,"Calle Emili Grahit, 36",2645,149,4,Eixample,3,False,41.973118213125574,2.829322809852511
